,channel_1,channel_2,commenter_1,commenter_2,overlap,ratio_1,ratio_2
450,BJ변준형,미니언고립,37,17,1,0.02702702702702703,0.058823529411764705
451,BJ변준형,미스포츈외길인생,37,19,0,0.0,0.0
452,BJ변준형,미토 유튜브,37,93,1,0.02702702702702703,0.010752688172043012
453,BJ변준형,미포남,37,215,2,0.05405405405405406,0.009302325581395349
454,BJ변준형,민드븐,37,155,1,0.02702702702702703,0.0064516129032258064
455,BJ변준형,민식박,37,0,0,0.0,
456,BJ변준형,바이장인 김빠이,37,295,2,0.05405405405405406,0.006779661016949152
457,BJ변준형,박남희,37,74,1,0.02702702702702703,0.013513513513513514
458,BJ변준형,발__젭,37,124,0,0.0,0.0
459,BJ변준형,밤송이,37,1181,3,0.08108108108108109,0.002540220152413209
460,BJ변준형,방귀대장 신지드,37,85,1,0.02702702702702703,0.011764705882352941
461,BJ변준형,백크 Baekk,37,14,1,0.02702702702702703,0.07142857142857142
462,BJ변준형,베라스,37,1296,5,0.13513513513513514,0.0038580246913580245
463,BJ변준형,베타 Beta,37,93,1,0.02702702702702703,0.010752688172043012
464,BJ변준형,벤타,37,2,0,0.0,0.0
465,BJ변준형,병찬이구른다,37,387,2,0.05405405405405406,0.00516795865633075
466,BJ변준형,봉추tv,37,359,2,0.05405405405405406,0.005571030640668524
467,BJ변준형,부멘 Bumen,37,32,2,0.05405405405405406,0.0625
468,BJ변준형,북백남,37,946,3,0.08108108108108109,0.003171247357293869
469,BJ변준형,불남TV,37,24,0,0.0,0.0
470,BJ변준형,블개,37,105,2,0.05405405405405406,0.01904761904761905
471,BJ변준형,빵재애오,37,912,3,0.08108108108108109,0.003289473684210526
472,BJ변준형,쁘장,37,128,2,0.05405405405405406,0.015625
473,BJ변준형,사이온원챔,37,9,1,0.02702702702702703,0.1111111111111111
474,BJ변준형,산딕TV,37,17,1,0.02702702702702703,0.058823529411764705
475,BJ변준형,살보YouTube,37,91,1,0.02702702702702703,0.01098901098901099
476,BJ변준형,새루 유튜브/SaeRu YouTube,37,134,1,0.02702702702702703,0.007462686567164179
477,BJ변준형,샌드박스 세레니티[Sandbox Serenity],37,494,3,0.08108108108108109,0.006072874493927126
478,BJ변준형,샤코왕,37,25,1,0.02702702702702703,0.04
479,BJ변준형,샤코장인 코시,37,77,1,0.02702702702702703,0.012987012987012988
480,BJ변준형,서준석,37,402,1,0.02702702702702703,0.0024875621890547263
481,BJ변준형,서포터 라콩,37,178,2,0.05405405405405406,0.011235955056179775
482,BJ변준형,서포터 성훈[ LoL Sup Youtube ],37,21,1,0.02702702702702703,0.047619047619047616
483,BJ변준형,서포터초아,37,0,0,0.0,
484,BJ변준형,선마TV,37,93,3,0.08108108108108109,0.03225806451612903
485,BJ변준형,세르델TV,37,56,2,0.05405405405405406,0.03571428571428571
486,BJ변준형,세체뽀,37,120,1,0.02702702702702703,0.008333333333333333
487,BJ변준형,소나선생YouTube,37,293,2,0.05405405405405406,0.006825938566552901
488,BJ변준형,소라튜브SoraTube,37,14,1,0.02702702702702703,0.07142857142857142
489,BJ변준형,소로,37,168,1,0.02702702702702703,0.005952380952380952
490,BJ변준형,소미라,37,272,0,0.0,0.0
491,BJ변준형,솔다Youtube,37,53,1,0.02702702702702703,0.018867924528301886
492,BJ변준형,송화양 TV,37,148,1,0.02702702702702703,0.006756756756756757
493,BJ변준형,수노공TV,37,20,0,0.0,0.0
494,BJ변준형,수찬,37,21,1,0.02702702702702703,0.047619047619047616
495,BJ변준형,순규박,37,386,3,0.08108108108108109,0.007772020725388601
496,BJ변준형,쉔붕이,37,136,2,0.05405405405405406,0.014705882352941176
497,BJ변준형,슈퍼갱이 SUPERGANGY //탈리야 장인 랭킹 1위,37,64,1,0.02702702702702703,0.015625
498,BJ변준형,스간TV,37,23,1,0.02702702702702703,0.043478260869565216
499,BJ변준형,스카너맘,37,645,4,0.10810810810810811,0.006201550387596899
500,BJ변준형,스팔탄- 몰왕검판테온,37,7,1,0.02702702702702703,0.14285714285714285
501,BJ변준형,시간의 숲,37,240,2,0.05405405405405406,0.008333333333333333
502,BJ변준형,시야다,37,275,2,0.05405405405405406,0.007272727272727273
503,BJ변준형,시월챌가 렝가장인,37,83,1,0.02702702702702703,0.012048192771084338
504,BJ변준형,시크릿웨폰,37,0,0,0.0,
505,BJ변준형,신버니 [뉴메타 서포터채널],37,29,1,0.02702702702702703,0.034482758620689655
506,BJ변준형,신세YouTube,37,70,1,0.02702702702702703,0.014285714285714285
507,BJ변준형,신지드장인 넙적이,37,0,0,0.0,
508,BJ변준형,신지드한우물,37,88,1,0.02702702702702703,0.011363636363636364
509,BJ변준형,쌀튜브 Thal YouTube,37,5,1,0.02702702702702703,0.2
510,BJ변준형,쏘핫트,37,189,1,0.02702702702702703,0.005291005291005291
511,BJ변준형,쓰리컨드,37,54,1,0.02702702702702703,0.018518518518518517
512,BJ변준형,쓸마,37,210,2,0.05405405405405406,0.009523809523809525
513,BJ변준형,씨르멍,37,90,1,0.02702702702702703,0.011111111111111112
514,BJ변준형,아라드,37,131,3,0.08108108108108109,0.022900763358778626
515,BJ변준형,아라미누나,37,138,2,0.05405405405405406,0.014492753623188406
516,BJ변준형,아무무장인 땅꾸넝 league of legends,37,136,1,0.02702702702702703,0.007352941176470588
517,BJ변준형,아무무장인_미노미노,37,54,0,0.0,0.0
518,BJ변준형,아슬라YouTube,37,32,0,0.0,0.0
519,BJ변준형,악시,37,8,1,0.02702702702702703,0.125
520,BJ변준형,알파카TV,37,211,4,0.10810810810810811,0.018957345971563982
521,BJ변준형,애디,37,629,2,0.05405405405405406,0.003179650238473768
522,BJ변준형,애쉬TV,37,271,3,0.08108108108108109,0.01107011070110701
523,BJ변준형,앰비션 유튜브 [AMTUBE],37,13,1,0.02702702702702703,0.07692307692307693
524,BJ변준형,양여명,37,1330,3,0.08108108108108109,0.002255639097744361
525,BJ변준형,어니우기,37,117,1,0.02702702702702703,0.008547008547008548
526,BJ변준형,엄졸렬,37,340,0,0.0,0.0
527,BJ변준형,에반스,37,12,1,0.02702702702702703,0.08333333333333333
528,BJ변준형,에프람,37,78,0,0.0,0.0
529,BJ변준형,엑조Ekzo,37,163,1,0.02702702702702703,0.006134969325153374
530,BJ변준형,엔마유튜브,37,16,1,0.02702702702702703,0.0625
531,BJ변준형,여왕럭스,37,728,2,0.05405405405405406,0.0027472527472527475
532,BJ변준형,여우비,37,152,1,0.02702702702702703,0.006578947368421052
533,BJ변준형,연산동나미TV [서폿만 한우물],37,117,2,0.05405405405405406,0.017094017094017096
534,BJ변준형,오공갓,37,86,2,0.05405405405405406,0.023255813953488372
535,BJ변준형,오대관.Ohdaegwan,37,58,0,0.0,0.0
536,BJ변준형,오리아나장인박부박,37,81,0,0.0,0.0
537,BJ변준형,오천만,37,37,1,0.02702702702702703,0.02702702702702703
538,BJ변준형,오피피,37,185,2,0.05405405405405406,0.010810810810810811
539,BJ변준형,옥시농 / 뉴메타 원포터 서폿 채널,37,57,0,0.0,0.0
540,BJ변준형,왕청포도,37,24,1,0.02702702702702703,0.041666666666666664
541,BJ변준형,요니Yony,37,53,1,0.02702702702702703,0.018867924528301886
542,BJ변준형,요들맨,37,34,0,0.0,0.0
543,BJ변준형,요들장전,37,8,1,0.02702702702702703,0.125
544,BJ변준형,용주TV,37,35,1,0.02702702702702703,0.02857142857142857
545,BJ변준형,우에하라아리,37,63,0,0.0,0.0
546,BJ변준형,우주최강올라프,37,908,3,0.08108108108108109,0.003303964757709251
547,BJ변준형,욱쓰맨 Youtube,37,1185,5,0.13513513513513514,0.004219409282700422
548,BJ변준형,울부짖는마오카이,37,143,2,0.05405405405405406,0.013986013986013986
549,BJ변준형,웅영이 TV,37,194,1,0.02702702702702703,0.005154639175257732
550,BJ변준형,웅플,37,51,1,0.02702702702702703,0.0196078431372549
551,BJ변준형,워누사,37,177,0,0.0,0.0
552,BJ변준형,워윅의황제,37,9,1,0.02702702702702703,0.1111111111111111
553,BJ변준형,원딜러 준비준비,37,20,1,0.02702702702702703,0.05
554,BJ변준형,원핸드,37,125,2,0.05405405405405406,0.016
555,BJ변준형,위대한석상youtube,37,10,1,0.02702702702702703,0.1
556,BJ변준형,위즐링,37,60,1,0.02702702702702703,0.016666666666666666
557,BJ변준형,유매드브로,37,62,1,0.02702702702702703,0.016129032258064516
558,BJ변준형,유틸서폿유찬이,37,654,4,0.10810810810810811,0.0061162079510703364
559,BJ변준형,윤귀중,37,90,1,0.02702702702702703,0.011111111111111112
560,BJ변준형,율드댕tv,37,267,3,0.08108108108108109,0.011235955056179775
561,BJ변준형,으댜다,37,290,1,0.02702702702702703,0.0034482758620689655
562,BJ변준형,이렐리아만합니다,37,90,1,0.02702702702702703,0.011111111111111112
563,BJ변준형,이서니,37,117,2,0.05405405405405406,0.017094017094017096
564,BJ변준형,이석현,37,145,0,0.0,0.0
565,BJ변준형,이석희,37,723,5,0.13513513513513514,0.006915629322268326
566,BJ변준형,이성진TV,37,284,2,0.05405405405405406,0.007042253521126761
567,BJ변준형,이야공,37,171,2,0.05405405405405406,0.011695906432748537
568,BJ변준형,이해석 - [썩계],37,177,2,0.05405405405405406,0.011299435028248588
569,BJ변준형,익산누누,37,31,1,0.02702702702702703,0.03225806451612903
570,BJ변준형,인간젤리,37,90,1,0.02702702702702703,0.011111111111111112
571,BJ변준형,인섹 유튜브 [inSec tube],37,141,0,0.0,0.0
572,BJ변준형,재넌Jaenune,37,157,1,0.02702702702702703,0.006369426751592357
573,BJ변준형,잭스병자TV,37,39,1,0.02702702702702703,0.02564102564102564
574,BJ변준형,전민혁,37,18,0,0.0,0.0
575,BJ변준형,정글모데 정글잘해,37,66,1,0.02702702702702703,0.015151515151515152
576,BJ변준형,정글선생 진영준,37,37,1,0.02702702702702703,0.02702702702702703
577,BJ변준형,정블린,37,205,1,0.02702702702702703,0.004878048780487805
578,BJ변준형,정재호입니다,37,17,2,0.05405405405405406,0.11764705882352941
579,BJ변준형,정점파이크유튜브,37,60,1,0.02702702702702703,0.016666666666666666
580,BJ변준형,정캐재리,37,98,1,0.02702702702702703,0.01020408163265306
581,BJ변준형,제로거TV,37,104,1,0.02702702702702703,0.009615384615384616
582,BJ변준형,조디악,37,67,0,0.0,0.0
583,BJ변준형,조통닥,37,532,2,0.05405405405405406,0.0037593984962406013
584,BJ변준형,졸귀탱사이온TV,37,69,1,0.02702702702702703,0.014492753623188406
585,BJ변준형,좀비 클레드,37,58,1,0.02702702702702703,0.017241379310344827
586,BJ변준형,종 학,37,38,2,0.05405405405405406,0.05263157894736842
587,BJ변준형,종이조류,37,98,2,0.05405405405405406,0.02040816326530612
588,BJ변준형,종탁이,37,0,0,0.0,
589,BJ변준형,죠아,37,275,2,0.05405405405405406,0.007272727272727273
590,BJ변준형,주유갓tv,37,238,2,0.05405405405405406,0.008403361344537815
591,BJ변준형,주화고대,37,20,1,0.02702702702702703,0.05
592,BJ변준형,준말론,37,93,1,0.02702702702702703,0.010752688172043012
593,BJ변준형,준밧드,37,0,0,0.0,
594,BJ변준형,즈려 Z RYEO,37,50,1,0.02702702702702703,0.02
595,BJ변준형,지골몬,37,129,0,0.0,0.0
596,BJ변준형,직이라,37,155,2,0.05405405405405406,0.012903225806451613
597,BJ변준형,진그리롤,37,78,1,0.02702702702702703,0.01282051282051282
598,BJ변준형,진짜 가렌 Real Garen,37,78,0,0.0,0.0
599,BJ변준형,질리언질리없지,37,16,1,0.02702702702702703,0.0625
600,BJ변준형,짜룽,37,16,1,0.02702702702702703,0.0625
601,BJ변준형,쭌파카,37,129,1,0.02702702702702703,0.007751937984496124
602,BJ변준형,찬르Youtube,37,337,3,0.08108108108108109,0.008902077151335312
603,BJ변준형,채만준,37,15,1,0.02702702702702703,0.06666666666666667
604,BJ변준형,챌린저 미드김홍주,37,58,0,0.0,0.0
605,BJ변준형,챌린저 정글블루리쉬,37,707,3,0.08108108108108109,0.004243281471004243
606,BJ변준형,천꽃,37,230,2,0.05405405405405406,0.008695652173913044
607,BJ변준형,철이럼블,37,33,1,0.02702702702702703,0.030303030303030304
608,BJ변준형,첫눈꿈,37,247,2,0.05405405405405406,0.008097165991902834
609,BJ변준형,최후의 전사,37,152,1,0.02702702702702703,0.006578947368421052
610,BJ변준형,충장,37,55,1,0.02702702702702703,0.01818181818181818
611,BJ변준형,카냐TV,37,0,0,0.0,
612,BJ변준형,칼픽가렌,37,138,1,0.02702702702702703,0.007246376811594203
613,BJ변준형,캐인유튜브,37,61,3,0.08108108108108109,0.04918032786885246
614,BJ변준형,캡틴모르가나,37,408,3,0.08108108108108109,0.007352941176470588
615,BJ변준형,캡틴피터,37,23,1,0.02702702702702703,0.043478260869565216
616,BJ변준형,캬일,37,173,3,0.08108108108108109,0.017341040462427744
617,BJ변준형,코크유튜브,37,116,2,0.05405405405405406,0.017241379310344827
618,BJ변준형,코태(Kotae),37,120,1,0.02702702702702703,0.008333333333333333
619,BJ변준형,콘플,37,355,3,0.08108108108108109,0.008450704225352112
620,BJ변준형,콤보용,37,150,1,0.02702702702702703,0.006666666666666667
621,BJ변준형,쿠앙TV LOL유투버,37,685,2,0.05405405405405406,0.00291970802919708
622,BJ변준형,퀸블미,37,18,1,0.02702702702702703,0.05555555555555555
623,BJ변준형,크림몬TV_CreamMon Kat,37,0,0,0.0,
624,BJ변준형,크캣,37,139,2,0.05405405405405406,0.014388489208633094
625,BJ변준형,클라스 TV,37,109,1,0.02702702702702703,0.009174311926605505
626,BJ변준형,클레드탑신병,37,75,1,0.02702702702702703,0.013333333333333334
627,BJ변준형,클레이clay,37,8,0,0.0,0.0
628,BJ변준형,클킹,37,624,3,0.08108108108108109,0.004807692307692308
629,BJ변준형,킬폭,37,61,1,0.02702702702702703,0.01639344262295082
630,BJ변준형,탐 신,37,170,1,0.02702702702702703,0.0058823529411764705
631,BJ변준형,탑속사,37,61,1,0.02702702702702703,0.01639344262295082
632,BJ변준형,탑솔러 최재우,37,19,1,0.02702702702702703,0.05263157894736842
633,BJ변준형,탑트신 TV,37,0,0,0.0,
634,BJ변준형,텅숏,37,198,1,0.02702702702702703,0.005050505050505051
635,BJ변준형,텔론,37,2,1,0.02702702702702703,0.5
636,BJ변준형,트강준,37,1354,5,0.13513513513513514,0.003692762186115214
637,BJ변준형,트린장로,37,88,1,0.02702702702702703,0.011363636363636364
638,BJ변준형,트페는 런닝왕,37,102,2,0.05405405405405406,0.0196078431372549
639,BJ변준형,트페는 원딜이다,37,28,1,0.02702702702702703,0.03571428571428571
640,BJ변준형,티아모티모 Youtube,37,39,0,0.0,0.0
641,BJ변준형,파고 Phago,37,12,1,0.02702702702702703,0.08333333333333333
642,BJ변준형,판창인생김판테,37,124,2,0.05405405405405406,0.016129032258064516
643,BJ변준형,팻맨,37,258,4,0.10810810810810811,0.015503875968992248
644,BJ변준형,페이즈킬러,37,6,0,0.0,0.0
645,BJ변준형,포베,37,139,0,0.0,0.0
646,BJ변준형,풋온,37,144,1,0.02702702702702703,0.006944444444444444
647,BJ변준형,프라샤,37,562,2,0.05405405405405406,0.0035587188612099642
648,BJ변준형,프레이 TV,37,128,1,0.02702702702702703,0.0078125
649,BJ변준형,프로즌케이,37,511,3,0.08108108108108109,0.005870841487279843
650,BJ변준형,프잔나,37,1,1,0.02702702702702703,1.0
651,BJ변준형,프제짱,37,24,0,0.0,0.0
652,BJ변준형,플루토,37,252,2,0.05405405405405406,0.007936507936507936
653,BJ변준형,피넛TV,37,268,0,0.0,0.0
654,BJ변준형,피닉스박,37,148,0,0.0,0.0
655,BJ변준형,필이TV,37,303,1,0.02702702702702703,0.0033003300330033004
656,BJ변준형,핏빛계약,37,283,3,0.08108108108108109,0.01060070671378092
657,BJ변준형,항심,37,45,4,0.10810810810810811,0.08888888888888889
658,BJ변준형,해강고원딜,37,233,1,0.02702702702702703,0.004291845493562232
659,BJ변준형,해녹YouTube,37,100,1,0.02702702702702703,0.01
660,BJ변준형,해물파전TV,37,28,1,0.02702702702702703,0.03571428571428571
661,BJ변준형,현금술,37,279,3,0.08108108108108109,0.010752688172043012
662,BJ변준형,현솔,37,112,1,0.02702702702702703,0.008928571428571428
663,BJ변준형,호진,37,703,3,0.08108108108108109,0.004267425320056899
664,BJ변준형,호희Hohee Kayle,37,209,2,0.05405405405405406,0.009569377990430622
665,BJ변준형,홍르,37,52,0,0.0,0.0
666,BJ변준형,희성,37,266,0,0.0,0.0
667,Destiny (데스티니),Gyulsical 귤지컬,202,177,1,0.0049504950495049506,0.005649717514124294
668,Destiny (데스티니),IVERNMAN,202,7,1,0.0049504950495049506,0.14285714285714285
669,Destiny (데스티니),LUMI,202,46,2,0.009900990099009901,0.043478260869565216
670,Destiny (데스티니),MadLife TV,202,46,1,0.0049504950495049506,0.021739130434782608
671,Destiny (데스티니),MakNooN 막눈,202,186,2,0.009900990099009901,0.010752688172043012
672,Destiny (데스티니),MolBam몰밤,202,129,0,0.0,0.0
673,Destiny (데스티니),Official Dopa,202,0,0,0.0,
674,Destiny (데스티니),Rich,202,1289,6,0.0297029702970297,0.004654771140418929
675,Destiny (데스티니),Rootube 노루,202,247,3,0.01485148514851485,0.012145748987854251
676,Destiny (데스티니),Shen남진,202,130,3,0.01485148514851485,0.023076923076923078
677,Destiny (데스티니),Smiler TY 티와이,202,452,4,0.019801980198019802,0.008849557522123894
678,Destiny (데스티니),TV라간,202,172,3,0.01485148514851485,0.01744186046511628
679,Destiny (데스티니),TV스크래치,202,177,4,0.019801980198019802,0.022598870056497175
680,Destiny (데스티니),TV테디,202,148,3,0.01485148514851485,0.02027027027027027
681,Destiny (데스티니),TV헤이스트,202,179,6,0.0297029702970297,0.0335195530726257
682,Destiny (데스티니),U Han,202,486,2,0.009900990099009901,0.00411522633744856
683,Destiny (데스티니),Wolf,202,0,0,0.0,
684,Destiny (데스티니),Youtube천루,202,428,2,0.009900990099009901,0.004672897196261682
685,Destiny (데스티니),ZED99 / 율천고 최현우,202,185,3,0.01485148514851485,0.016216216216216217
686,Destiny (데스티니),ZephyrusK,202,376,2,0.009900990099009901,0.005319148936170213
687,Destiny (데스티니),[IGS Soraka Top]일관성 탑소라카,202,70,2,0.009900990099009901,0.02857142857142857
688,Destiny (데스티니),[비굿펄] 경희대 그랜드마스터 정글러,202,42,1,0.0049504950495049506,0.023809523809523808
689,Destiny (데스티니),[초원 TV]초보원딜러_Official Chowon,202,7,0,0.0,0.0
690,Destiny (데스티니),feviknight,202,0,0,0.0,
691,Destiny (데스티니),ㅇyㅇ,202,249,2,0.009900990099009901,0.008032128514056224
692,Destiny (데스티니),감자명TV,202,524,6,0.0297029702970297,0.011450381679389313
693,Destiny (데스티니),갓키형,202,42,2,0.009900990099009901,0.047619047619047616
694,Destiny (데스티니),강몽키TV,202,174,3,0.01485148514851485,0.017241379310344827
695,Destiny (데스티니),강블린,202,22,1,0.0049504950495049506,0.045454545454545456
696,Destiny (데스티니),개구몽,202,95,1,0.0049504950495049506,0.010526315789473684
697,Destiny (데스티니),개리형,202,78,1,0.0049504950495049506,0.01282051282051282
698,Destiny (데스티니),개빡마,202,1299,4,0.019801980198019802,0.003079291762894534
699,Destiny (데스티니),개인팟,202,116,2,0.009900990099009901,0.017241379310344827
700,Destiny (데스티니),개죽이,202,270,4,0.019801980198019802,0.014814814814814815
701,Destiny (데스티니),갱맘TV,202,192,4,0.019801980198019802,0.020833333333333332
702,Destiny (데스티니),갱승제로,202,0,0,0.0,
703,Destiny (데스티니),거남TV,202,137,2,0.009900990099009901,0.014598540145985401
704,Destiny (데스티니),견 인TV,202,16,1,0.0049504950495049506,0.0625
705,Destiny (데스티니),견백Gyeon100,202,19,1,0.0049504950495049506,0.05263157894736842
706,Destiny (데스티니),견제견제,202,392,5,0.024752475247524754,0.012755102040816327
707,Destiny (데스티니),고뇌 [Gotube],202,92,1,0.0049504950495049506,0.010869565217391304
708,Destiny (데스티니),곰 하는 남자,202,804,7,0.034653465346534656,0.008706467661691543
709,Destiny (데스티니),공사현장TV,202,49,1,0.0049504950495049506,0.02040816326530612
710,Destiny (데스티니),괴물쥐 유튜브,202,147,3,0.01485148514851485,0.02040816326530612
711,Destiny (데스티니),교율유튜브,202,1205,13,0.06435643564356436,0.010788381742738589
712,Destiny (데스티니),군밤갓,202,172,5,0.024752475247524754,0.029069767441860465
713,Destiny (데스티니),궁튜브GoongTube,202,56,1,0.0049504950495049506,0.017857142857142856
714,Destiny (데스티니),귀배,202,107,1,0.0049504950495049506,0.009345794392523364
715,Destiny (데스티니),그네샤코,202,225,3,0.01485148514851485,0.013333333333333334
716,Destiny (데스티니),그바,202,2,1,0.0049504950495049506,0.5
717,Destiny (데스티니),글쟁이개랑,202,0,0,0.0,
718,Destiny (데스티니),금똥왁왁,202,76,2,0.009900990099009901,0.02631578947368421
719,Destiny (데스티니),금명상,202,427,7,0.034653465346534656,0.01639344262295082
720,Destiny (데스티니),기논,202,1117,8,0.039603960396039604,0.007162041181736795
721,Destiny (데스티니),김데데,202,0,0,0.0,
722,Destiny (데스티니),김때수,202,645,7,0.034653465346534656,0.010852713178294573
723,Destiny (데스티니),김똘빈,202,0,0,0.0,
724,Destiny (데스티니),김리븐,202,117,2,0.009900990099009901,0.017094017094017096
725,Destiny (데스티니),김망치 / Upgrade,202,1277,7,0.034653465346534656,0.00548159749412686
726,Destiny (데스티니),김소중,202,143,4,0.019801980198019802,0.027972027972027972
727,Destiny (데스티니),김재혁TV [트린다미어 장인랭킹 1등],202,0,0,0.0,
728,Destiny (데스티니),까부작GGATUBE,202,83,1,0.0049504950495049506,0.012048192771084338
729,Destiny (데스티니),깻잎한장Challenger,202,74,3,0.01485148514851485,0.04054054054054054
730,Destiny (데스티니),꼬르Youtube,202,126,2,0.009900990099009901,0.015873015873015872
731,Destiny (데스티니),꼬수TV,202,2,1,0.0049504950495049506,0.5
732,Destiny (데스티니),꾸락지,202,17,1,0.0049504950495049506,0.058823529411764705
733,Destiny (데스티니),꾸르,202,71,2,0.009900990099009901,0.028169014084507043
734,Destiny (데스티니),꾹시,202,139,3,0.01485148514851485,0.02158273381294964
735,Destiny (데스티니),꿀꺽,202,34,3,0.01485148514851485,0.08823529411764706
736,Destiny (데스티니),꿀탱탱,202,85,2,0.009900990099009901,0.023529411764705882
737,Destiny (데스티니),날콤,202,626,7,0.034653465346534656,0.011182108626198083
738,Destiny (데스티니),"남구미호, 탑세주 장인랭킹1위 영상 강의",202,90,1,0.0049504950495049506,0.011111111111111112
739,Destiny (데스티니),남부정 Nam Bu Jeong,202,57,1,0.0049504950495049506,0.017543859649122806
740,Destiny (데스티니),노아TV,202,74,3,0.01485148514851485,0.04054054054054054
741,Destiny (데스티니),농림부장관,202,15,1,0.0049504950495049506,0.06666666666666667
742,Destiny (데스티니),눈가루TV,202,0,0,0.0,
743,Destiny (데스티니),눈이내리는동네,202,205,3,0.01485148514851485,0.014634146341463415
744,Destiny (데스티니),다리킹갓성현,202,102,1,0.0049504950495049506,0.00980392156862745
745,Destiny (데스티니),단순 DanSoon [ 단검에순보 ],202,152,4,0.019801980198019802,0.02631578947368421
746,Destiny (데스티니),담백한종훈이,202,102,2,0.009900990099009901,0.0196078431372549
747,Destiny (데스티니),대게Youtube,202,144,6,0.0297029702970297,0.041666666666666664
748,Destiny (데스티니),대붕이,202,106,2,0.009900990099009901,0.018867924528301886
749,Destiny (데스티니),더문,202,0,0,0.0,
750,Destiny (데스티니),덤 모,202,99,4,0.019801980198019802,0.04040404040404041
